Date,Open,High,Low,Close,Adj Close,Volume
2008-10-17,120.0,121.5,112.55000305175781,113.5999984741211,111.2863540649414,1705334
2008-10-20,112.9000015258789,116.69999694824219,108.25,114.9000015258789,112.55987548828125,1931515
2008-10-21,119.0,121.6500015258789,114.25,120.19999694824219,117.7519302368164,3476495
2008-10-22,119.0,119.8499984741211,111.0,111.75,109.47402954101562,1700616
2008-10-23,106.0,111.0,105.1500015258789,106.8499984741211,104.673828125,1395405
2008-10-24,97.4000015258789,106.44999694824219,94.0999984741211,96.8499984741211,94.87749481201172,960926
2008-10-27,97.4000015258789,96.69999694824219,82.0,90.0999984741211,88.26496887207031,960926
2008-10-29,97.69999694824219,101.0,93.5999984741211,98.0999984741211,96.10203552246094,2344195
2008-10-31,101.0,103.5,99.05000305175781,101.9000015258789,99.82464599609375,1783410
2008-11-03,104.25,109.44999694824219,104.0,108.69999694824219,106.48614501953125,1589545
2008-11-04,109.0,124.94999694824219,106.05000305175781,122.5999984741211,120.1030502319336,3168368
2008-11-05,112.0,129.8000030517578,114.6500015258789,115.5999984741211,113.24562072753906,4055126
2008-11-06,112.0,115.4000015258789,107.0,110.25,108.00457763671875,2368855
2008-11-07,118.69999694824219,121.9000015258789,105.25,117.19999694824219,114.81303405761719,4072149
2008-11-10,118.69999694824219,123.5999984741211,117.5999984741211,122.55000305175781,120.0540771484375,2073784
2008-11-11,119.9000015258789,121.69999694824219,113.05000305175781,114.0,111.67820739746094,1804907
2008-11-12,112.9000015258789,115.4000015258789,107.5,109.4000015258789,107.1718978881836,2472684
2008-11-14,105.0,114.9000015258789,105.0,108.94999694824219,106.7310562133789,1564918
2008-11-17,105.0,110.9000015258789,103.5999984741211,108.8499984741211,106.63309478759766,3894878
2008-11-18,105.0,107.0,101.55000305175781,103.0999984741211,101.00019836425781,1966221
2008-11-19,102.0,108.0,100.0,100.9000015258789,98.84500885009766,1884890
2008-11-20,97.8499984741211,101.3499984741211,95.5,99.4000015258789,97.37555694580078,1708821
2008-11-21,100.80000305175781,106.5,98.0,104.44999694824219,102.32270812988281,2187778
2008-11-24,104.9000015258789,112.1500015258789,103.1500015258789,111.05000305175781,108.78829193115234,2734990
2008-11-25,114.69999694824219,116.0,106.6500015258789,107.80000305175781,105.60448455810547,2306781
2008-11-26,109.0,113.5,107.5999984741211,112.9000015258789,110.6006088256836,2394873
2008-11-28,100.0,111.94999694824219,100.0,109.6500015258789,107.41680145263672,1291865
2008-12-01,111.25,116.80000305175781,105.55000305175781,106.94999694824219,104.77178955078125,2237050
2008-12-02,104.0,106.19999694824219,101.1500015258789,105.4000015258789,103.25336456298828,1719794
2008-12-03,108.0,108.25,103.05000305175781,104.44999694824219,102.32270812988281,1725896
2008-12-04,108.0,108.5,104.0,107.80000305175781,105.60448455810547,2943431
2008-12-05,108.0,110.25,105.69999694824219,106.30000305175781,104.1350326538086,1493701
2008-12-08,111.5,113.0,108.5999984741211,109.69999694824219,107.46578216552734,3548959
2008-12-10,111.5,113.75,109.80000305175781,113.0,110.69857025146484,1796057
2008-12-11,113.75,119.4000015258789,111.5,118.0,115.59674072265625,3347330
2008-12-12,115.0,118.5,111.1500015258789,116.80000305175781,114.42118072509766,2932206
2008-12-15,118.9000015258789,122.8499984741211,118.05000305175781,120.05000305175781,117.60498809814453,2755343
2008-12-16,125.55000305175781,125.9000015258789,119.0,123.75,121.22962951660156,5361920
2008-12-17,125.55000305175781,126.69999694824219,114.5999984741211,115.80000305175781,113.4415512084961,3168665
2008-12-18,115.80000305175781,124.9000015258789,115.80000305175781,124.25,121.71945190429688,2828172
2008-12-19,123.0,128.5,122.25,125.44999694824219,122.89500427246094,2442868
2008-12-22,124.0,128.89999389648438,123.75,125.0,122.45417022705078,4214965
2008-12-23,124.0,125.8499984741211,122.30000305175781,124.25,121.71945190429688,2085207
2008-12-24,123.5999984741211,124.5,116.5999984741211,117.5999984741211,115.20488739013672,4373106
2008-12-26,117.9000015258789,121.69999694824219,113.75,114.5999984741211,112.26598358154297,1899455
2008-12-29,113.75,117.5999984741211,112.5,115.9000015258789,113.53951263427734,1890518
2008-12-30,117.9000015258789,121.75,115.0,120.4000015258789,117.94786071777344,2248448
2008-12-31,121.9000015258789,123.25,118.5,119.80000305175781,117.3600845336914,1467070
2009-01-02,124.9000015258789,125.80000305175781,122.5,123.3499984741211,120.83777618408203,1467291
2009-01-05,124.5,125.80000305175781,121.25,124.5999984741211,122.06231689453125,1760151
2009-01-06,123.80000305175781,128.0,121.19999694824219,123.5,120.98472595214844,2209318
2009-01-07,126.0,126.0,110.55000305175781,112.69999694824219,110.40467834472656,2162649
2009-01-09,108.0,115.5,98.4000015258789,106.9000015258789,104.72280883789062,2327315
2009-01-12,108.0,109.5,102.1500015258789,103.0999984741211,101.00019836425781,1318404
2009-01-13,105.0,105.19999694824219,96.6500015258789,98.19999694824219,96.19999694824219,2493176
2009-01-14,99.0,108.1500015258789,96.05000305175781,103.0999984741211,101.00019836425781,3545343
2009-01-15,99.5,101.69999694824219,97.6500015258789,98.80000305175781,96.78778076171875,2318389
2009-01-16,99.80000305175781,102.25,99.0,100.9000015258789,98.84500885009766,1617713
2009-01-19,101.5,103.8499984741211,100.69999694824219,101.75,99.67769622802734,1391466
2009-01-20,99.25,104.8499984741211,98.0999984741211,102.5999984741211,100.51038360595703,2752793
2009-01-21,101.69999694824219,103.5,99.5,100.3499984741211,98.30620574951172,3137266
2009-01-22,101.69999694824219,102.4000015258789,98.0,98.69999694824219,96.68981170654297,1329203
2009-01-23,99.0,99.8499984741211,97.30000305175781,98.0,96.00407409667969,976649
2009-01-27,101.0999984741211,102.3499984741211,98.80000305175781,100.6500015258789,98.60010528564453,2413688
2009-01-28,101.0999984741211,103.5,100.1500015258789,102.6500015258789,100.55937194824219,1212355
2009-01-29,105.0,109.0,102.75,104.19999694824219,102.07779693603516,2590648
2009-01-30,102.80000305175781,107.19999694824219,101.55000305175781,106.4000015258789,104.23299407958984,1910023
2009-02-02,106.5,106.5,98.55000305175781,99.6500015258789,97.62046813964844,1439830
2009-02-03,100.19999694824219,102.19999694824219,99.5,100.0999984741211,98.0613021850586,1314647
2009-02-04,101.0,102.19999694824219,99.55000305175781,100.3499984741211,98.30620574951172,1411141
2009-02-05,101.0,101.30000305175781,98.1500015258789,99.4000015258789,97.37555694580078,663859
2009-02-06,103.1500015258789,101.44999694824219,99.8499984741211,100.19999694824219,98.15926361083984,2524920
2009-02-09,101.0,103.30000305175781,100.0,102.9000015258789,100.80427551269531,945845
2009-02-10,103.1500015258789,104.80000305175781,101.80000305175781,103.19999694824219,101.09815979003906,1215169
2009-02-11,101.0,103.44999694824219,101.0,102.75,100.65733337402344,971436
2009-02-12,101.9000015258789,105.1500015258789,100.0999984741211,103.1500015258789,101.04918670654297,1087571
2009-02-13,104.3499984741211,109.0,104.0,108.19999694824219,105.99633026123047,2438059
2009-02-16,107.94999694824219,108.9000015258789,101.9000015258789,102.5999984741211,100.51038360595703,1430789
2009-02-17,100.25,101.9000015258789,99.80000305175781,100.8499984741211,98.79602813720703,582669
2009-02-18,100.0,102.6500015258789,98.9000015258789,100.44999694824219,98.4041748046875,856361
2009-02-19,100.9000015258789,101.80000305175781,99.0999984741211,100.3499984741211,98.30620574951172,792986
2009-02-20,99.0999984741211,100.0,97.0,97.9000015258789,95.90611267089844,875444
2009-02-24,95.19999694824219,99.8499984741211,95.19999694824219,98.6500015258789,96.64083862304688,832942
2009-02-25,100.0,101.5,99.0999984741211,100.05000305175781,98.01232147216797,926180
2009-02-26,98.0,100.5,96.75,97.80000305175781,95.80815124511719,2479385
2009-02-27,98.0,100.25,97.0999984741211,99.69999694824219,97.66944885253906,1057766
2009-03-02,97.0,98.9000015258789,96.5,97.8499984741211,95.85712432861328,552016
2009-03-03,97.0,99.05000305175781,95.0999984741211,95.94999694824219,93.99581909179688,530603
2009-03-04,96.55000305175781,97.0,93.69999694824219,95.19999694824219,93.26109313964844,983217
2009-03-05,96.80000305175781,97.0,93.1500015258789,93.5999984741211,91.69368743896484,631543
